EventId,Content,PID,Occurences,Lemmatized Content
x2apizha,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,29509.0,909,connection from 24.54.76.216 ( 24-54-76-216.bflony.adelphia.net ) at Fri Jun 17 07:07:00 2005
x2apizha,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,29510.0,909,connection from 24.54.76.216 ( 24-54-76-216.bflony.adelphia.net ) at Fri Jun 17 07:07:02 2005
x2apizha,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,29511.0,909,connection from 24.54.76.216 ( 24-54-76-216.bflony.adelphia.net ) at Fri Jun 17 07:07:04 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,30755.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:06 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,30754.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:06 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,30753.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:06 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,30756.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:06 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,30757.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:06 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,30758.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:07 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,30759.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Fri Jun 17 20:55:07 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31272.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31273.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31274.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31275.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31276.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31277.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,31278.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:10 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,31279.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:11 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,31280.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:11 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,31281.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:11 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,31282.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:11 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,31283.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:11 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,31284.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:12 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,31285.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:12 2005
x2apizha,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,31286.0,909,connection from 82.252.162.81 ( lns-vlq-45-tou-82-252-162-81.adsl.proxad.net ) at Sat Jun 18 02:08:12 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8829.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8824.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8828.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8822.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8833.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8827.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8823.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8825.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8826.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8832.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8830.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,8831.0,909,connection from 222.33.90.199 ( ) at Mon Jun 20 03:40:59 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17886.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17889.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17887.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17888.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17890.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17893.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17879.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17892.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17876.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17875.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17877.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17874.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17882.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17872.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17881.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17878.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,17873.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:30 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,17885.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:31 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,17884.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:31 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,17880.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:31 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,17883.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:31 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,17891.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:31 2005
x2apizha,connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,17894.0,909,connection from 210.245.165.136 ( ) at We d Jun 22 13:16:32 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28568.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28566.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28562.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28563.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28565.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28564.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,28567.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:11 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,28570.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:18 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,28571.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:18 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,28569.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:18 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,28572.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:18 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,28574.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:18 2005
x2apizha,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,28573.0,909,connection from 218.69.108.57 ( ) at Fri Jun 24 18:55:18 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31475.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31477.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31474.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31476.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31473.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31467.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31470.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31465.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31472.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31468.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31463.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31471.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31469.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31462.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31464.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31466.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31461.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,31460.0,909,connection from 210.118.170.95 ( ) at Sat Jun 25 09:20:24 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32328.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32329.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32324.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32326.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32323.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32327.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32325.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32331.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,32330.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:30 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,32333.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:31 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,32332.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:31 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,32334.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:31 2005
x2apizha,connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,32335.0,909,connection from 211.167.68.59 ( ) at Sat Jun 25 19:25:34 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13262.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13257.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13261.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13250.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13252.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13260.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13259.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13256.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13258.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13255.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13254.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13264.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13251.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13263.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13245.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13246.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13244.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13243.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13249.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13253.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13247.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,13248.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:22 2005
x2apizha,connection from 61.74.96.178 () at Wed Jun 29 03:22:23 2005,13265.0,909,connection from 61.74.96.178 ( ) at We d Jun 29 03:22:23 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,15547.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:01 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,15543.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:01 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,15546.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:01 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,15542.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:01 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,15544.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:01 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,15545.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:01 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:05 2005,15548.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:05 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,15549.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:06 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,15550.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:06 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,15551.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:06 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,15552.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:08 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,15553.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:08 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,15554.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:08 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:10 2005,15555.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:10 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,15556.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:12 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,15557.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:12 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:13 2005,15558.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:13 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:15 2005,15559.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:15 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,15560.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:17 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,15561.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:17 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:18 2005,15562.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:18 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,15563.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:20 2005
x2apizha,connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005,15564.0,909,connection from 208.62.55.75 ( ) at We d Jun 29 10:48:21 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15917.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15922.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15918.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15919.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15923.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15920.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,15921.0,909,connection from 210.223.97.117 ( ) at We d Jun 29 14:44:35 2005
x2apizha,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,21952.0,909,connection from 202.82.200.188 ( ) at Fri Jul   1 07:57:30 2005
