index,EventId,Content,PID,Occurences,Lemmatized Content,Tag
1599,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25225.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1598,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25223.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1597,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25222.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1596,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25221.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1595,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25220.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1594,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25219.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1593,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25218.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1592,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,25217.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:50 2005,Info
1591,x2apizha,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,25050.0,909,connection from 82.68.222.194 ( 82-68-222-194.dsl.in-addr.zen.co.uk ) at Sun Jul 17 21:23:24 2005,Info
1590,x2apizha,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,25049.0,909,connection from 82.68.222.194 ( 82-68-222-194.dsl.in-addr.zen.co.uk ) at Sun Jul 17 21:23:24 2005,Info
1589,x2apizha,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,25048.0,909,connection from 82.68.222.194 ( 82-68-222-194.dsl.in-addr.zen.co.uk ) at Sun Jul 17 21:23:24 2005,Info
1614,x2apizha,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,25239.0,909,connection from 82.68.222.195 ( 82-68-222-195.dsl.in-addr.zen.co.uk ) at Sun Jul 17 23:21:54 2005,Info
1615,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25628.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1616,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25629.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1630,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25644.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1641,x2apizha,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,5017.0,909,connection from 216.12.111.241 ( ) at Thu Jul 21 09:04:41 2005,Info
1640,x2apizha,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,5018.0,909,connection from 216.12.111.241 ( ) at Thu Jul 21 09:04:41 2005,Info
1639,x2apizha,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,5029.0,909,connection from 216.12.111.241 ( ) at Thu Jul 21 09:04:41 2005,Info
1638,x2apizha,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,5030.0,909,connection from 216.12.111.241 ( ) at Thu Jul 21 09:04:41 2005,Info
1637,x2apizha,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,5032.0,909,connection from 216.12.111.241 ( ) at Thu Jul 21 09:04:41 2005,Info
1636,x2apizha,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,5033.0,909,connection from 216.12.111.241 ( ) at Thu Jul 21 09:04:41 2005,Info
1635,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25647.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1634,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25648.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1633,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25646.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1632,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25642.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1631,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25645.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1629,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25643.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1617,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25630.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1628,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25641.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1627,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25640.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1626,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25639.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1625,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25637.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1624,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25636.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1623,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,25638.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:49 2005,Info
1622,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25635.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1621,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25634.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1620,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25633.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1619,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25632.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1618,x2apizha,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,25631.0,909,connection from 211.72.151.162 ( ) at Mon Jul 18 03:26:48 2005,Info
1699,x2apizha,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,13157.0,909,connection from 67.95.49.172 ( ) at Fri Jul 22 19:29:09 2005,Info
1701,x2apizha,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,13159.0,909,connection from 67.95.49.172 ( ) at Fri Jul 22 19:29:09 2005,Info
1104,x2apizha,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,32056.0,909,connection from 203.101.45.59 ( dsl-chn-static-059.45.101.203.touchtelindia.net ) at Sun Jul   3 10:05:25 2005,Info
1758,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24966.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1784,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26465.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1783,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26464.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1782,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26469.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1781,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26470.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1780,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26468.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1779,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26472.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1778,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26471.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1777,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26467.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1776,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26473.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1775,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26474.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1774,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26475.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1773,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26476.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1772,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26477.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1771,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26478.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1770,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26479.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1769,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24961.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1768,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24963.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1767,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24960.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1766,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24969.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1765,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24959.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1764,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24957.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1763,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24956.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1762,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24958.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1761,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24964.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1760,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24965.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1785,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26480.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1786,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26481.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1787,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26483.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1801,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28690.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1812,x2apizha,connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005,31985.0,909,connection from 218.38.58.3 ( ) at We d Jul 27 10:59:53 2005,Info
1811,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,28708.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:51 2005,Info
1810,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,28707.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:51 2005,Info
1809,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,28706.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:51 2005,Info
1808,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,28704.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:51 2005,Info
1807,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,28705.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:51 2005,Info
1806,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28692.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1805,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28688.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1804,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28687.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1803,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28686.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1802,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28691.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1800,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28689.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1788,x2apizha,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,26485.0,909,connection from 217.187.83.50 ( ) at Mon Jul 25 23:24:09 2005,Info
1799,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28693.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1798,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28698.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1797,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28697.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1796,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28695.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1795,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28694.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1794,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28696.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1793,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28702.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1792,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28701.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1791,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28700.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1790,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28703.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1789,x2apizha,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,28699.0,909,connection from 172.181.208.156 ( ) at Tue Jul 26 05:47:42 2005,Info
1759,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24968.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1757,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24967.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1702,x2apizha,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,13160.0,909,connection from 67.95.49.172 ( ) at Fri Jul 22 19:29:09 2005,Info
1756,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24962.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1727,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16794.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1726,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16793.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1725,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16791.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1724,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16777.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1723,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16776.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1722,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16778.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1721,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16775.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1720,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16772.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1719,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16774.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1718,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16787.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1717,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16782.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1716,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16779.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1715,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16780.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1714,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16790.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1713,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16785.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1712,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16788.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1711,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16786.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1710,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16781.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1709,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16784.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1708,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16792.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1707,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16783.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1706,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16789.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1705,x2apizha,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,16773.0,909,connection from 84.102.20.2 ( ) at Sun Jul 24 02:38:22 2005,Info
1704,x2apizha,connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,13162.0,909,connection from 67.95.49.172 ( ) at Fri Jul 22 19:29:10 2005,Info
1703,x2apizha,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,13161.0,909,connection from 67.95.49.172 ( ) at Fri Jul 22 19:29:09 2005,Info
1728,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22655.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1729,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22652.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1730,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22658.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1744,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22664.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1755,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24978.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1754,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24975.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1753,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24973.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1752,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24974.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1751,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24976.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1750,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24977.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1749,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24972.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1748,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24971.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1747,x2apizha,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,24970.0,909,connection from 206.47.209.10 ( ) at Mon Jul 25 06:39:18 2005,Info
1746,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,22669.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:35 2005,Info
1745,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22668.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1743,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22667.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1731,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22653.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1742,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22666.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1741,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22665.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1740,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22663.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1739,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22662.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1738,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22661.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1737,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,22660.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:34 2005,Info
1736,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22654.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1735,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22651.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1734,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22656.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1733,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22659.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1732,x2apizha,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,22657.0,909,connection from 211.107.232.1 ( ) at Sun Jul 24 13:46:32 2005,Info
1588,x2apizha,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,25047.0,909,connection from 82.68.222.194 ( 82-68-222-194.dsl.in-addr.zen.co.uk ) at Sun Jul 17 21:23:24 2005,Info
