Month,Date,Time,Level,Component,PID,Content,LineId,EventId
Jun,22,13:16:31,combo,ftpd,17883,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,63,x2apizha
Jun,22,13:16:31,combo,ftpd,17891,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,64,x2apizha
Jun,22,13:16:32,combo,ftpd,17894,connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,65,x2apizha
Jun,24,18:55:11,combo,ftpd,28568,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,66,x2apizha
Jun,24,18:55:11,combo,ftpd,28566,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,67,x2apizha
Jun,24,18:55:11,combo,ftpd,28562,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,68,x2apizha
Jun,24,18:55:11,combo,ftpd,28563,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,69,x2apizha
Jun,24,18:55:11,combo,ftpd,28565,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,70,x2apizha
Jun,24,18:55:11,combo,ftpd,28564,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,71,x2apizha
Jun,24,18:55:11,combo,ftpd,28567,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,72,x2apizha
Jun,24,18:55:18,combo,ftpd,28570,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,73,x2apizha
Jun,24,18:55:18,combo,ftpd,28571,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,74,x2apizha
Jun,24,18:55:18,combo,ftpd,28569,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,75,x2apizha
Jun,24,18:55:18,combo,ftpd,28572,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,76,x2apizha
Jun,24,18:55:18,combo,ftpd,28574,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,77,x2apizha
Jun,24,18:55:18,combo,ftpd,28573,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,78,x2apizha
Jun,25,09:20:24,combo,ftpd,31475,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,79,x2apizha
Jun,25,09:20:24,combo,ftpd,31477,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,80,x2apizha
Jun,25,09:20:24,combo,ftpd,31474,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,81,x2apizha
Jun,25,09:20:24,combo,ftpd,31476,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,82,x2apizha
Jun,25,09:20:24,combo,ftpd,31473,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,83,x2apizha
Jun,25,09:20:24,combo,ftpd,31467,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,84,x2apizha
Jun,25,09:20:24,combo,ftpd,31470,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,85,x2apizha
Jun,25,09:20:24,combo,ftpd,31465,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,86,x2apizha
Jun,25,09:20:24,combo,ftpd,31472,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,87,x2apizha
Jun,25,09:20:24,combo,ftpd,31468,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,88,x2apizha
Jun,25,09:20:24,combo,ftpd,31463,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,89,x2apizha
Jun,25,09:20:24,combo,ftpd,31471,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,90,x2apizha
Jun,25,09:20:24,combo,ftpd,31469,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,91,x2apizha
Jun,25,09:20:24,combo,ftpd,31462,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,92,x2apizha
Jun,25,09:20:24,combo,ftpd,31464,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,93,x2apizha
Jun,25,09:20:24,combo,ftpd,31466,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,94,x2apizha
Jun,25,09:20:24,combo,ftpd,31461,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,95,x2apizha
Jun,25,09:20:24,combo,ftpd,31460,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,96,x2apizha
Jun,25,19:25:30,combo,ftpd,32328,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,97,x2apizha
Jun,25,19:25:30,combo,ftpd,32329,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,98,x2apizha
Jun,25,19:25:30,combo,ftpd,32324,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,99,x2apizha
Jun,25,19:25:30,combo,ftpd,32326,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,100,x2apizha
Jun,25,19:25:30,combo,ftpd,32323,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,101,x2apizha
Jun,25,19:25:30,combo,ftpd,32327,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,102,x2apizha
Jun,25,19:25:30,combo,ftpd,32325,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,103,x2apizha
Jun,25,19:25:30,combo,ftpd,32331,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,104,x2apizha
Jun,25,19:25:30,combo,ftpd,32330,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,105,x2apizha
Jun,25,19:25:31,combo,ftpd,32333,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,106,x2apizha
Jun,25,19:25:31,combo,ftpd,32332,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,107,x2apizha
Jun,25,19:25:31,combo,ftpd,32334,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,108,x2apizha
Jun,25,19:25:34,combo,ftpd,32335,connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,109,x2apizha
Jun,29,03:22:22,combo,ftpd,13262,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,110,x2apizha
Jun,29,03:22:22,combo,ftpd,13257,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,111,x2apizha
Jun,29,03:22:22,combo,ftpd,13261,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,112,x2apizha
Jun,29,03:22:22,combo,ftpd,13250,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,113,x2apizha
Jun,29,03:22:22,combo,ftpd,13252,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,114,x2apizha
Jun,29,03:22:22,combo,ftpd,13260,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,115,x2apizha
Jun,29,03:22:22,combo,ftpd,13259,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,116,x2apizha
Jun,29,03:22:22,combo,ftpd,13256,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,117,x2apizha
Jun,29,03:22:22,combo,ftpd,13258,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,118,x2apizha
Jun,29,03:22:22,combo,ftpd,13255,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,119,x2apizha
Jun,29,03:22:22,combo,ftpd,13254,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,120,x2apizha
Jun,29,03:22:22,combo,ftpd,13264,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,121,x2apizha
Jun,29,03:22:22,combo,ftpd,13251,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,122,x2apizha
Jun,29,03:22:22,combo,ftpd,13263,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,123,x2apizha
Jun,29,03:22:22,combo,ftpd,13245,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,124,x2apizha
Jun,29,03:22:22,combo,ftpd,13246,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,125,x2apizha
Jun,29,03:22:22,combo,ftpd,13244,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,126,x2apizha
Jun,29,03:22:22,combo,ftpd,13243,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,127,x2apizha
Jun,29,03:22:22,combo,ftpd,13249,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,128,x2apizha
Jun,29,03:22:22,combo,ftpd,13253,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,129,x2apizha
Jun,29,03:22:22,combo,ftpd,13247,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,130,x2apizha
Jun,29,03:22:22,combo,ftpd,13248,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,131,x2apizha
Jun,29,03:22:23,combo,ftpd,13265,connection from 61.74.96.178 () at Wed Jun 29 03:22:23 2005,132,x2apizha
Jun,29,10:48:01,combo,ftpd,15547,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,133,x2apizha
Jun,29,10:48:01,combo,ftpd,15543,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,134,x2apizha
Jun,29,10:48:01,combo,ftpd,15546,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,135,x2apizha
Jun,29,10:48:01,combo,ftpd,15542,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,136,x2apizha
Jun,29,10:48:01,combo,ftpd,15544,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,137,x2apizha
Jun,29,10:48:01,combo,ftpd,15545,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,138,x2apizha
Jun,29,10:48:05,combo,ftpd,15548,connection from 208.62.55.75 () at Wed Jun 29 10:48:05 2005,139,x2apizha
Jun,29,10:48:06,combo,ftpd,15549,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,140,x2apizha
Jun,29,10:48:06,combo,ftpd,15550,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,141,x2apizha
Jun,29,10:48:06,combo,ftpd,15551,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,142,x2apizha
Jun,29,10:48:08,combo,ftpd,15552,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,143,x2apizha
Jun,29,10:48:08,combo,ftpd,15553,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,144,x2apizha
Jun,29,10:48:08,combo,ftpd,15554,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,145,x2apizha
Jun,29,10:48:10,combo,ftpd,15555,connection from 208.62.55.75 () at Wed Jun 29 10:48:10 2005,146,x2apizha
Jun,29,10:48:12,combo,ftpd,15556,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,147,x2apizha
Jun,29,10:48:12,combo,ftpd,15557,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,148,x2apizha
Jun,29,10:48:13,combo,ftpd,15558,connection from 208.62.55.75 () at Wed Jun 29 10:48:13 2005,149,x2apizha
Jun,29,10:48:15,combo,ftpd,15559,connection from 208.62.55.75 () at Wed Jun 29 10:48:15 2005,150,x2apizha
Jun,29,10:48:17,combo,ftpd,15560,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,151,x2apizha
Jun,29,10:48:17,combo,ftpd,15561,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,152,x2apizha
Jun,29,10:48:18,combo,ftpd,15562,connection from 208.62.55.75 () at Wed Jun 29 10:48:18 2005,153,x2apizha
Jun,29,10:48:20,combo,ftpd,15563,connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,154,x2apizha
Jun,29,10:48:21,combo,ftpd,15564,connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005,155,x2apizha
Jun,29,14:44:35,combo,ftpd,15917,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,156,x2apizha
Jun,29,14:44:35,combo,ftpd,15922,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,157,x2apizha
Jun,29,14:44:35,combo,ftpd,15918,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,158,x2apizha
Jun,29,14:44:35,combo,ftpd,15919,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,159,x2apizha
Jun,29,14:44:35,combo,ftpd,15923,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,160,x2apizha
Jun,29,14:44:35,combo,ftpd,15920,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,161,x2apizha
Jun,29,14:44:35,combo,ftpd,15921,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,162,x2apizha
Jul,1,07:57:30,combo,ftpd,21952,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,163,x2apizha
Jul,1,07:57:30,combo,ftpd,21951,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,164,x2apizha
Jul,1,07:57:30,combo,ftpd,21957,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,165,x2apizha
Jul,1,07:57:30,combo,ftpd,21953,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,166,x2apizha
Jul,1,07:57:30,combo,ftpd,21954,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,167,x2apizha
Jul,1,07:57:30,combo,ftpd,21955,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,168,x2apizha
Jul,1,07:57:30,combo,ftpd,21950,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,169,x2apizha
Jul,1,07:57:30,combo,ftpd,21956,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,170,x2apizha
Jul,1,07:57:30,combo,ftpd,21958,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,171,x2apizha
Jul,1,07:57:30,combo,ftpd,21945,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,172,x2apizha
Jul,1,07:57:30,combo,ftpd,21959,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,173,x2apizha
Jul,1,07:57:30,combo,ftpd,21940,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,174,x2apizha
Jul,1,07:57:30,combo,ftpd,21941,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,175,x2apizha
Jul,1,07:57:30,combo,ftpd,21946,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,176,x2apizha
Jul,1,07:57:30,combo,ftpd,21937,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,177,x2apizha
Jul,1,07:57:30,combo,ftpd,21943,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,178,x2apizha
Jul,1,07:57:30,combo,ftpd,21944,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,179,x2apizha
Jul,1,07:57:30,combo,ftpd,21948,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,180,x2apizha
Jul,1,07:57:30,combo,ftpd,21947,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,181,x2apizha
Jul,1,07:57:30,combo,ftpd,21942,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,182,x2apizha
Jul,1,07:57:30,combo,ftpd,21938,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,183,x2apizha
Jul,1,07:57:30,combo,ftpd,21949,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,184,x2apizha
Jul,1,07:57:30,combo,ftpd,21939,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,185,x2apizha
Jul,3,10:05:25,combo,ftpd,32069,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,186,x2apizha
Jul,3,10:05:25,combo,ftpd,32067,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,187,x2apizha
Jul,3,10:05:25,combo,ftpd,32070,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,188,x2apizha
Jul,3,10:05:25,combo,ftpd,32053,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,189,x2apizha
Jul,3,10:05:25,combo,ftpd,32066,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,190,x2apizha
Jul,3,10:05:25,combo,ftpd,32068,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,191,x2apizha
Jul,3,10:05:25,combo,ftpd,32065,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,192,x2apizha
Jul,3,10:05:25,combo,ftpd,32062,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,193,x2apizha
Jul,3,10:05:25,combo,ftpd,32063,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,194,x2apizha
Jul,3,10:05:25,combo,ftpd,32059,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,195,x2apizha
Jul,3,10:05:25,combo,ftpd,32060,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,196,x2apizha
Jul,3,10:05:25,combo,ftpd,32071,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,197,x2apizha
Jul,3,10:05:25,combo,ftpd,32051,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,198,x2apizha
Jul,3,10:05:25,combo,ftpd,32057,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,199,x2apizha
Jul,3,10:05:25,combo,ftpd,32050,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,200,x2apizha
Jul,3,10:05:25,combo,ftpd,32056,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,201,x2apizha
Jul,3,10:05:25,combo,ftpd,32058,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,202,x2apizha
Jul,3,10:05:25,combo,ftpd,32052,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,203,x2apizha
Jul,3,10:05:25,combo,ftpd,32061,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,204,x2apizha
Jul,3,10:05:25,combo,ftpd,32055,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,205,x2apizha
Jul,3,10:05:25,combo,ftpd,32064,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,206,x2apizha
Jul,3,10:05:25,combo,ftpd,32054,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,207,x2apizha
Jul,3,10:05:25,combo,ftpd,32049,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,208,x2apizha
Jul,3,23:16:09,combo,ftpd,768,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,209,x2apizha
Jul,3,23:16:09,combo,ftpd,772,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,210,x2apizha
Jul,3,23:16:09,combo,ftpd,769,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,211,x2apizha
Jul,3,23:16:09,combo,ftpd,767,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,212,x2apizha
Jul,3,23:16:09,combo,ftpd,765,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,213,x2apizha
Jul,3,23:16:09,combo,ftpd,766,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,214,x2apizha
Jul,3,23:16:09,combo,ftpd,770,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,215,x2apizha
Jul,3,23:16:09,combo,ftpd,764,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,216,x2apizha
Jul,3,23:16:09,combo,ftpd,757,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,217,x2apizha
Jul,3,23:16:09,combo,ftpd,763,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,218,x2apizha
Jul,3,23:16:09,combo,ftpd,758,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,219,x2apizha
Jul,3,23:16:09,combo,ftpd,761,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,220,x2apizha
Jul,3,23:16:09,combo,ftpd,762,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,221,x2apizha
Jul,3,23:16:09,combo,ftpd,759,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,222,x2apizha
Jul,3,23:16:09,combo,ftpd,756,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,223,x2apizha
Jul,3,23:16:09,combo,ftpd,773,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,224,x2apizha
Jul,3,23:16:09,combo,ftpd,760,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,225,x2apizha
Jul,3,23:16:09,combo,ftpd,774,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,226,x2apizha
Jul,3,23:16:09,combo,ftpd,775,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,227,x2apizha
Jul,3,23:16:09,combo,ftpd,771,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,228,x2apizha
Jul,3,23:16:09,combo,ftpd,776,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,229,x2apizha
Jul,3,23:16:09,combo,ftpd,777,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,230,x2apizha
Jul,3,23:16:09,combo,ftpd,778,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,231,x2apizha
Jul,4,12:52:44,combo,ftpd,2839,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,232,x2apizha
Jul,4,12:52:44,combo,ftpd,2838,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,233,x2apizha
Jul,4,12:52:44,combo,ftpd,2841,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,234,x2apizha
Jul,4,12:52:44,combo,ftpd,2840,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,235,x2apizha
Jul,4,12:52:44,combo,ftpd,2831,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,236,x2apizha
Jul,4,12:52:44,combo,ftpd,2829,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,237,x2apizha
Jul,4,12:52:44,combo,ftpd,2835,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,238,x2apizha
Jul,4,12:52:44,combo,ftpd,2828,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,239,x2apizha
Jul,4,12:52:44,combo,ftpd,2832,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,240,x2apizha
Jul,4,12:52:44,combo,ftpd,2830,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,241,x2apizha
Jul,4,12:52:44,combo,ftpd,2837,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,242,x2apizha
Jul,4,12:52:44,combo,ftpd,2833,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,243,x2apizha
Jul,4,12:52:44,combo,ftpd,2834,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,244,x2apizha
Jul,4,12:52:44,combo,ftpd,2836,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,245,x2apizha
Jul,4,12:52:44,combo,ftpd,2824,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,246,x2apizha
Jul,4,12:52:44,combo,ftpd,2822,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,247,x2apizha
Jul,4,12:52:44,combo,ftpd,2821,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,248,x2apizha
Jul,4,12:52:44,combo,ftpd,2827,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,249,x2apizha
Jul,4,12:52:44,combo,ftpd,2823,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,250,x2apizha
Jul,4,12:52:44,combo,ftpd,2825,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,251,x2apizha
Jul,4,12:52:44,combo,ftpd,2842,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,252,x2apizha
Jul,4,12:52:44,combo,ftpd,2826,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,253,x2apizha
Jul,4,12:52:44,combo,ftpd,2843,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,254,x2apizha
Jul,5,13:52:21,combo,ftpd,6590,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,255,x2apizha
Jul,5,13:52:21,combo,ftpd,6582,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,256,x2apizha
